locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
Merge,splc18challengecase/vbdb/linux/simple/76baeeb.c:45,802,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/7c6048b.c:24,674,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/8c82962.c:17,752,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/91ea820.c:40,767,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/ae249b5.c:20,764,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/bc8cec0.c:28,704,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/c708c57.c:21,692,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/d530db0.c:19,708,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/d549f55.c:14,722,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/d6c7e11.c:20,657,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/d7e9711.c:11,726,1,0,?,?,1,0,0,0,1
Merge,splc18challengecase/vbdb/linux/simple/e1fbd92.c:17,720,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/e67bc51.c:12,651,1,0,?,?,1,0,0,0,1
Merge,splc18challengecase/vbdb/linux/simple/e68bb91.c:10,658,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/eb91f1d.c:36,793,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/ee3f34e.c:46,778,1,0,?,?,1,1,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/f3d83e2.c:14,728,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/f48ec1d.c:10,672,1,0,?,?,1,0,0,0,0
Merge,splc18challengecase/vbdb/linux/simple/f7ab9b4.c:55,772,1,0,?,?,1,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/2d22902.c:11,1312,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/7336e6d.c:44,1468,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/7336e6d.c:45,1522,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/831016b.c:16,846,1,1,0,0,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/8c4377d.c:16,1175,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/b8e79dc.c:27,1213,1,1,0,0,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/marlin/simple/fdac8f6.c:9,1087,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/199501f.c:22,1548,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/1b487ea.c:15,1427,1,0,?,?,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/2631486.c:42,1199,1,1,0,0,0,0,0,0,0
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/5275b1e.c:25,1431,1,0,?,?,0,0,0,0,1
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/5cd6461.c:23,1575,1,0,?,?,0,0,0,0,1
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/9575518.c:48,1675,1,0,?,?,0,0,0,0,1
TypeChef (legacy),splc18challengecase/vbdb/busybox/simple/b7ebc61.c:17,1317,1,0,?,?,0,0,0,0,0
