locator,location,time,Nall,Nmissed,Ncorrect,Nwrong,mergeEquivalent,mergeSuperCSubSpace,mergeTypeChefSubSpace,mergeDisjointOrOverlapping,isTrue
FeatureCoPP + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,838,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,837,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:138,878,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/obscure.c:20,850,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,817,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/platform.c:42,868,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/printable.c:12,818,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/progress.c:141,874,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/remove_file.c:51,843,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/run_shell.c:75,835,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,822,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,815,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,886,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,832,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,975,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,871,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/login.c:61,924,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/loginutils/su.c:28,870,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,892,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/beep.c:10,880,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/chrt.c:113,850,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/crontab.c:86,895,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,869,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,865,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/man.c:95,897,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,855,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/taskset.c:71,860,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/volname.c:29,831,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/miscutils/wall.c:24,837,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,948,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,836,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,844,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,935,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nameif.c:83,901,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/nbd-client.c:14,863,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,844,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,855,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/networking/wget.c:709,971,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/sysctl.c:88,901,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/procps/watch.c:30,851,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/runit/runsvdir.c:79,915,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,826,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/shell/shell_common.c:92,843,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,878,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,739,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,752,1,1,0,0,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,857,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,959,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:549,1001,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/fsck_minix.c:865,1010,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/hexdump.c:6,862,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_ext2.c:596,1017,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkfs_reiser.c:270,908,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/mkswap.c:135,877,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:76,876,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/more.c:95,865,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/rdev.c:17,836,1,0,?,?,0,0,0,0,0
FeatureCoPP + Kmax,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,852,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/archival/bbunzip.c:171,2413,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/bbunzip.c:384,2493,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,2344,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,2341,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,2238,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,2415,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,2289,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/rpm2cpio.c:27,2407,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/archival/tar.c:642,2620,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/console-tools/resize.c:1,2220,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:24,2204,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setconsole.c:27,2254,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/console-tools/setlogcons.c:21,2291,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/chroot.c:29,2179,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/cksum.c:62,2223,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/comm.c:83,2240,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/date.c:281,2316,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/fsync.c:8,2243,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,2246,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/nice.c:18,2232,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sleep.c:66,2355,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:357,2734,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/stty.c:7,2958,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:58,2997,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sum.c:8,2527,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/sync.c:4,2431,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/tail.c:286,3044,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1549,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/tr.c:197,2910,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/uniq.c:85,2754,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/coreutils/whoami.c:23,2197,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,1567,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,1795,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/editors/awk.c:2237,3164,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/editors/ed.c:223,2420,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/editors/patch.c:423,2315,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/init/halt.c:64,2352,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/init/mesg.c:20,2244,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/compare_string_array.c:82,2232,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/copy_file.c:37,2178,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/copyfd.c:61,2202,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/dump.c:288,2322,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/fgets_str.c:57,2271,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/find_pid_by_name.c:2,2179,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:138,2330,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/obscure.c:20,2257,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/perror_nomsg.c:21,1469,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/platform.c:42,2474,1,0,?,?,0,0,0,1,0
Merge,busybox-1.18.5/libbb/printable.c:12,2283,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/progress.c:141,2286,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/remove_file.c:51,2223,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/run_shell.c:75,2286,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/selinux_common.c:32,2200,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/str_tolower.c:13,2181,1,0,?,?,1,0,0,0,1
Merge,busybox-1.18.5/libbb/update_passwd.c:250,2314,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libbb/xregcomp.c:31,2218,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,2525,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/cryptpw.c:75,2289,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/login.c:61,2284,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/loginutils/su.c:28,2308,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/mailutils/sendmail.c:36,2265,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/beep.c:10,2381,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/chrt.c:113,2365,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/crontab.c:86,2417,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/miscutils/flashcp.c:138,2404,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/inotifyd.c:138,2439,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/man.c:95,2388,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/rfkill.c:107,2276,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/taskset.c:71,2502,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/volname.c:29,2385,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/miscutils/wall.c:24,2259,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/modutils/modprobe-small.c:542,2801,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,2576,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,2521,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/libiproute/iptunnel.c:441,2400,1,0,?,?,0,1,0,0,0
Merge,busybox-1.18.5/networking/nameif.c:83,2207,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/nbd-client.c:14,2208,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:1,2419,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/udhcp/dumpleases.c:47,2262,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/networking/wget.c:709,2414,1,0,?,?,0,0,0,0,0
Merge,busybox-1.18.5/procps/sysctl.c:88,2270,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/procps/watch.c:30,2354,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/runit/runsvdir.c:79,2290,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/selinux/selinuxenabled.c:11,2257,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/shell/shell_common.c:92,2401,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/klogd.c:37,2272,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,2346,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,2444,1,1,0,0,0,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdformat.c:69,2305,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1628,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:549,2478,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/fsck_minix.c:865,2512,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/hexdump.c:6,2335,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_ext2.c:596,2294,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkfs_reiser.c:270,2300,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/mkswap.c:135,2243,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:76,2269,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/more.c:95,2234,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/rdev.c:17,2134,1,0,?,?,1,0,0,0,0
Merge,busybox-1.18.5/util-linux/volume_id/linux_swap.c:2,2251,1,0,?,?,1,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:171,5401,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/bbunzip.c:384,5382,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/data_extract_to_command.c:88,5600,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:157,4923,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_cpio.c:57,5596,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar.c:260,5493,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/libarchive/get_header_tar_gz.c:27,13714,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/rpm2cpio.c:27,6258,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/archival/tar.c:642,21196,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/resize.c:1,13043,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:24,12566,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setconsole.c:27,13171,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/console-tools/setlogcons.c:21,14225,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/chroot.c:29,12872,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/cksum.c:62,14211,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/comm.c:83,6604,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/date.c:281,6922,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/fsync.c:8,13819,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/libcoreutils/getopt_mk_fifo_nod.c:47,13517,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/nice.c:18,14785,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sleep.c:66,6816,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:357,5210,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/stty.c:7,5860,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:58,6552,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sum.c:8,6272,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/sync.c:4,14483,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/tail.c:286,6734,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/test_ptr_hack.c:9,1489,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/tr.c:197,6612,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/uniq.c:85,14489,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/coreutils/whoami.c:23,14550,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/swapfs.c:111,2218,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/e2fsprogs/old_e2fsprogs/ext2fs/unix_io.c:628,2896,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/awk.c:2237,5586,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/ed.c:223,7759,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/editors/patch.c:423,6557,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/init/halt.c:64,6434,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/init/mesg.c:20,13254,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/compare_string_array.c:82,13774,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/copy_file.c:37,7173,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/copyfd.c:61,14632,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/dump.c:288,7014,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/fgets_str.c:57,14382,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/find_pid_by_name.c:2,14484,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:138,6488,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/obscure.c:20,5917,1,0,?,?,0,0,0,0,1
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/perror_nomsg.c:21,3576,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/platform.c:42,17363,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/printable.c:12,14983,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/progress.c:141,25940,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/remove_file.c:51,13674,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/run_shell.c:75,16502,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/selinux_common.c:32,6632,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/str_tolower.c:13,15520,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/update_passwd.c:250,16970,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libbb/xregcomp.c:31,18044,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/libpwdgrp/pwd_grp.c:696,8198,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/cryptpw.c:75,15885,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/login.c:61,7143,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/loginutils/su.c:28,6549,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/mailutils/sendmail.c:36,6493,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/beep.c:10,6582,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/chrt.c:113,6819,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/crontab.c:86,6245,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/flashcp.c:138,6265,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/inotifyd.c:138,6029,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/man.c:95,6024,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/rfkill.c:107,6116,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/taskset.c:71,12652,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/volname.c:29,14981,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/miscutils/wall.c:24,6463,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/modutils/modprobe-small.c:542,6540,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:70,24993,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/ip_parse_common_args.c:74,24935,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/libiproute/iptunnel.c:441,77781,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/nameif.c:83,6355,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/nbd-client.c:14,6058,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:1,17300,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/udhcp/dumpleases.c:47,18254,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/networking/wget.c:709,7468,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/procps/sysctl.c:88,6666,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/procps/watch.c:30,15538,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/runit/runsvdir.c:79,5265,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/selinux/selinuxenabled.c:11,14537,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/shell/shell_common.c:92,14171,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/sysklogd/klogd.c:37,18586,1,0,?,?,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:34,6111,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/sysklogd/syslogd_and_logger.c:36,6200,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/fdformat.c:69,5394,1,1,0,0,0,0,0,0,0
TypeChef (legacy) + Kmax,busybox-1.18.5/util-linux/fdisk_sgi.c:357,1621,1,1,0,0,0,0,0,0,0
